"waterBodyId","waterBodyName","studyId","studyName","studyDates","parameterId","parameterType","parameterName","parameterUnit","parameterLimit","parameterLimitText","v","vText","k","point"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",5,"Físicoquimico","Turbiedad","unidades nefelométricas de turbidez",1,"<1.00",1.7,"1.70","RS-03","Ex-hacienda Zap."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",5,"Físicoquimico","Turbiedad","unidades nefelométricas de turbidez",1,"<1.00",5.55,"5.55","RS-04","Salto-Juanacatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",5,"Físicoquimico","Turbiedad","unidades nefelométricas de turbidez",1,"<1.00",3.6,"3.60","RS-05","Puente Grande"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",5,"Físicoquimico","Turbiedad","unidades nefelométricas de turbidez",1,"<1.00",23,"23.00","AA-02","El Muelle"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",5,"Físicoquimico","Turbiedad","unidades nefelométricas de turbidez",1,"<1.00",4.9,"4.90","RS-06","Matatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",5,"Físicoquimico","Turbiedad","unidades nefelométricas de turbidez",1,"<1.00",12,"12.00","RS-07","Paso de Gpe."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",5,"Físicoquimico","Turbiedad","unidades nefelométricas de turbidez",1,"<1.00",17,"17.00","RS-08","Cristóbal de la B."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",5,"Físicoquimico","Turbiedad","unidades nefelométricas de turbidez",1,"<1.00",1.65,"1.65","RS-09","Camino Salvador"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",5,"Físicoquimico","Turbiedad","unidades nefelométricas de turbidez",1,"<1.00",1,"<1.00","RS-10","Paso La Yesca"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.0539,"0.0539","RS-01","Ocotlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.0361,"0.0361","RS-02","Presa Corona"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.0567,"0.0567","AA-01","Carr. Chapala"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.044,"0.0440","RZ-01","Río Zula"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.0286,"0.0286","RS-03","Ex-hacienda Zap."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.0442,"0.0442","RS-04","Salto-Juanacatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.0378,"0.0378","RS-05","Puente Grande"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.0546,"0.0546","AA-02","El Muelle"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.0323,"0.0323","RS-06","Matatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.0514,"0.0514","RS-07","Paso de Gpe."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.063,"0.0630","RS-08","Cristóbal de la B."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.0642,"0.0642","RS-09","Camino Salvador"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",24,"Metal pesado","Aluminio","miligramos por litro",0.01,"<0.0100",0.0243,"0.0243","RS-10","Paso La Yesca"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0025,"<0.0025","RS-01","Ocotlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0037,"0.0037","RS-02","Presa Corona"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0026,"0.0026","AA-01","Carr. Chapala"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0025,"<0.0025","RZ-01","Río Zula"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0025,"<0.0025","RS-03","Ex-hacienda Zap."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0025,"<0.0025","RS-04","Salto-Juanacatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0027,"0.0027","RS-05","Puente Grande"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0025,"<0.0025","AA-02","El Muelle"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0026,"0.0026","RS-06","Matatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0037,"0.0037","RS-07","Paso de Gpe."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.003,"0.0030","RS-08","Cristóbal de la B."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0025,"<0.0025","RS-09","Camino Salvador"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",25,"Metal pesado","Arsénico","miligramos por litro",0.0025,"<0.0025",0.0025,"<0.0025","RS-10","Paso La Yesca"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.148,"0.1480","RS-01","Ocotlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.158,"0.1580","RS-02","Presa Corona"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.133,"0.1330","AA-01","Carr. Chapala"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.136,"0.1360","RZ-01","Río Zula"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.146,"0.1460","RS-03","Ex-hacienda Zap."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.125,"0.1250","RS-04","Salto-Juanacatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.136,"0.1360","RS-05","Puente Grande"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.085,"0.0850","AA-02","El Muelle"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.127,"0.1270","RS-06","Matatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.12,"0.1200","RS-07","Paso de Gpe."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.095,"0.0950","RS-08","Cristóbal de la B."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.147,"0.1470","RS-09","Camino Salvador"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",26,"Metal pesado","Bario","miligramos por litro",0.005,"<0.0050",0.201,"0.2010","RS-10","Paso La Yesca"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.00139,"0.00139","RS-01","Ocotlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.00151,"0.00151","RS-02","Presa Corona"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.0019,"0.00190","AA-01","Carr. Chapala"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.00216,"0.00216","RZ-01","Río Zula"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.00134,"0.00134","RS-03","Ex-hacienda Zap."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.00167,"0.00167","RS-04","Salto-Juanacatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.00162,"0.00162","RS-05","Puente Grande"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.00185,"0.00185","AA-02","El Muelle"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.00171,"0.00171","RS-06","Matatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.00334,"0.00334","RS-07","Paso de Gpe."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.00596,"0.00596","RS-08","Cristóbal de la B."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.0031,"0.00310","RS-09","Camino Salvador"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",27,"Metal pesado","Cadmio","miligramos por litro",0.0005,"<0.00050",0.00154,"0.00154","RS-10","Paso La Yesca"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-01","Ocotlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-02","Presa Corona"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","AA-01","Carr. Chapala"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RZ-01","Río Zula"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-03","Ex-hacienda Zap."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-04","Salto-Juanacatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-05","Puente Grande"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","AA-02","El Muelle"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-06","Matatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-07","Paso de Gpe."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-08","Cristóbal de la B."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-09","Camino Salvador"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",28,"Metal pesado","Cobre","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-10","Paso La Yesca"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-01","Ocotlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-02","Presa Corona"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","AA-01","Carr. Chapala"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RZ-01","Río Zula"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-03","Ex-hacienda Zap."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-04","Salto-Juanacatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-05","Puente Grande"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","AA-02","El Muelle"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-06","Matatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-07","Paso de Gpe."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-08","Cristóbal de la B."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-09","Camino Salvador"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",29,"Metal pesado","Cromo","miligramos por litro",0.05,"<0.050",0.05,"<0.050","RS-10","Paso La Yesca"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.741,"0.741","RS-01","Ocotlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.359,"0.359","RS-02","Presa Corona"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.445,"0.445","AA-01","Carr. Chapala"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.64,"0.640","RZ-01","Río Zula"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.121,"0.121","RS-03","Ex-hacienda Zap."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.246,"0.246","RS-04","Salto-Juanacatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.227,"0.227","RS-05","Puente Grande"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.398,"0.398","AA-02","El Muelle"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.379,"0.379","RS-06","Matatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.379,"0.379","RS-07","Paso de Gpe."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.62,"0.620","RS-08","Cristóbal de la B."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.181,"0.181","RS-09","Camino Salvador"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",30,"Metal pesado","Fierro","miligramos por litro",0.05,"<0.050",0.107,"0.107","RS-10","Paso La Yesca"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.155,"0.155","RS-01","Ocotlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.189,"0.189","RS-02","Presa Corona"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.193,"0.193","AA-01","Carr. Chapala"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.275,"0.275","RZ-01","Río Zula"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.158,"0.158","RS-03","Ex-hacienda Zap."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.191,"0.191","RS-04","Salto-Juanacatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.176,"0.176","RS-05","Puente Grande"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.184,"0.184","AA-02","El Muelle"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.182,"0.182","RS-06","Matatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.142,"0.142","RS-07","Paso de Gpe."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.111,"0.111","RS-08","Cristóbal de la B."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.144,"0.144","RS-09","Camino Salvador"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",31,"Metal pesado","Manganeso","miligramos por litro",0.05,"<0.050",0.071,"0.071","RS-10","Paso La Yesca"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.0005,"<0.00050","RS-01","Ocotlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.00055,"0.00055","RS-02","Presa Corona"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.0005,"<0.00050","AA-01","Carr. Chapala"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.00113,"0.00113","RZ-01","Río Zula"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.00059,"0.00059","RS-03","Ex-hacienda Zap."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.00055,"0.00055","RS-04","Salto-Juanacatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.0005,"<0.00050","RS-05","Puente Grande"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.00064,"0.00064","AA-02","El Muelle"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.00052,"0.00052","RS-06","Matatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.00058,"0.00058","RS-07","Paso de Gpe."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.00064,"0.00064","RS-08","Cristóbal de la B."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.0005,"<0.00050","RS-09","Camino Salvador"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",32,"Metal pesado","Mercurio","miligramos por litro",0.0005,"<0.00050",0.0005,"<0.00050","RS-10","Paso La Yesca"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","RS-01","Ocotlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","RS-02","Presa Corona"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","AA-01","Carr. Chapala"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","RZ-01","Río Zula"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","RS-03","Ex-hacienda Zap."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","RS-04","Salto-Juanacatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","RS-05","Puente Grande"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","AA-02","El Muelle"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","RS-06","Matatlán"
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","RS-07","Paso de Gpe."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","RS-08","Cristóbal de la B."
1,"Río Santiago",601,"2019-12-02","2, 3, 4, 17 de didiembre de 2019",33,"Metal pesado","Níquel","miligramos por litro",0.1,"<0.100",0.1,"<0.100","RS-09","Camino Salvador"
